customer_id,company_name,signup_date,country,industry,company_size,acquisition_channel,sales_region
C09149,Fusion Labs,2025-05-06,USA,Technology,Medium,Referral,North America
C09150,Nova Networks,2025-10-15,India,Healthcare,Medium,Organic Search,APAC
C09151,Digital Systems,2024-12-12,USA,Other,Medium,Sales,North America
C09152,Prime Analytics,2024-03-13,Other,Marketing,Medium,Sales,Other
C09153,Prime Solutions,2024-02-06,Australia,Finance,Medium,Organic Search,APAC
C09154,Core Group,2024-07-20,UK,Technology,Large,Sales,Europe
C09155,Cloud Systems,2024-10-07,Other,Finance,Small,Paid Search,Other
C09156,Vertex Solutions,2025-01-08,USA,Technology,Large,Sales,North America
C09157,Apex Technologies,2025-03-16,UK,Manufacturing,Large,Sales,Europe
C09158,Prime Solutions,2024-07-01,Australia,Retail,Small,Paid Social,APAC
C09159,Next Analytics,2025-04-12,USA,Manufacturing,Small,Sales,North America
C09160,Core Systems,2025-06-20,USA,Technology,Small,Referral,North America
C09161,Bright Networks,2024-10-17,Canada,Marketing,Small,Referral,North America
C09162,Core Analytics,2024-05-22,India,Manufacturing,Medium,Paid Search,APAC
C09163,Cloud Services,2025-01-02,Other,Retail,Small,Paid Social,Other
C09164,Digital Systems,2025-08-25,USA,Technology,Medium,Sales,North America
C09165,Vertex Labs,2025-07-28,Australia,Healthcare,Small,Paid Search,APAC
C09166,Bright Software,2025-02-02,Germany,Marketing,Medium,Organic Search,Europe
C09167,Cloud Services,2025-05-13,UK,Professional Services,Medium,Referral,Europe
C09168,Summit Group,2024-03-01,India,Professional Services,Medium,Email Marketing,APAC
C09169,Next Software,2024-10-22,USA,Healthcare,Small,Sales,North America
C09170,Bright Networks,2024-07-06,Other,Manufacturing,Medium,Organic Search,Other
C09171,Vertex Group,2024-11-20,Canada,Education,Enterprise,Partner,North America
C09172,Blue Group,2024-04-16,UK,Other,Large,Paid Social,Europe
C09173,Bright Group,2024-01-30,Canada,Healthcare,Medium,Paid Search,North America
C09174,Core Analytics,2024-11-30,USA,Technology,Small,Organic Search,North America
C09175,Fusion Solutions,2024-05-13,USA,Professional Services,Medium,Partner,North America
C09176,Digital Systems,2024-01-29,USA,Technology,Small,Organic Search,North America
C09177,Nova Services,2025-05-15,Other,Manufacturing,Small,Partner,Other
C09178,Fusion Services,2024-10-10,Singapore,Technology,Small,Organic Search,APAC
C09179,Blue Group,2024-11-25,USA,Manufacturing,Small,Organic Search,North America
C09180,Apex Networks,2024-10-21,USA,Retail,Medium,Organic Search,North America
C09181,Nova Systems,2025-09-30,UK,Marketing,Small,Email Marketing,Europe
C09182,Apex Labs,2024-01-18,Canada,Professional Services,Small,Paid Search,North America
C09183,Blue Labs,2024-04-09,Other,Education,Medium,Sales,Other
C09184,Core Systems,2024-11-04,Singapore,Marketing,Small,Referral,APAC
C09185,Summit Solutions,2025-05-27,USA,Technology,Small,Email Marketing,North America
C09186,Digital Systems,2025-07-12,UK,Professional Services,Medium,Paid Search,Europe
C09187,Cloud Works,2025-06-05,USA,Manufacturing,Medium,Organic Search,North America
C09188,Vertex Labs,2024-10-26,USA,Retail,Small,Paid Social,North America
C09189,Next Solutions,2025-03-02,USA,Technology,Medium,Sales,North America
C09190,Fusion Systems,2024-12-07,Singapore,Marketing,Medium,Sales,APAC
C09191,Cloud Software,2024-11-22,USA,Finance,Medium,Paid Search,North America
C09192,Vertex Group,2024-07-26,USA,Marketing,Enterprise,Organic Search,North America
C09193,Apex Analytics,2024-08-02,USA,Marketing,Small,Paid Social,North America
C09194,Vertex Labs,2024-04-18,USA,Education,Small,Organic Search,North America
C09195,Prime Labs,2024-12-15,UK,Marketing,Small,Email Marketing,Europe
C09196,Cloud Software,2025-01-20,UK,Professional Services,Small,Paid Search,Europe
C09197,Nova Group,2024-04-03,USA,Education,Small,Paid Social,North America
C09198,Cloud Systems,2025-04-07,India,Professional Services,Small,Referral,APAC
C09199,Apex Group,2024-10-01,USA,Finance,Medium,Organic Search,North America
C09200,Summit Software,2024-08-15,UK,Other,Enterprise,Referral,Europe
C09201,Digital Systems,2024-02-24,Germany,Finance,Medium,Paid Social,Europe
C09202,Blue Software,2024-11-28,UK,Marketing,Large,Sales,Europe
C09203,Prime Systems,2025-07-02,USA,Marketing,Small,Referral,North America
C09204,Vertex Works,2024-11-30,Australia,Education,Medium,Sales,APAC
C09205,Apex Solutions,2025-03-22,India,Professional Services,Small,Organic Search,APAC
C09206,Cloud Analytics,2024-01-02,UK,Marketing,Medium,Organic Search,Europe
C09207,Bright Works,2024-04-22,UK,Retail,Small,Paid Social,Europe
C09208,Core Networks,2024-07-22,India,Technology,Large,Organic Search,APAC
C09209,Digital Networks,2025-08-14,Canada,Manufacturing,Medium,Email Marketing,North America
C09210,Blue Labs,2025-04-01,India,Professional Services,Large,Paid Social,APAC
C09211,Core Networks,2024-06-02,USA,Professional Services,Medium,Sales,North America
C09212,Nova Works,2024-08-26,India,Healthcare,Medium,Referral,APAC
C09213,Prime Group,2024-09-25,Australia,Finance,Large,Referral,APAC
C09214,Nova Software,2024-12-22,India,Retail,Medium,Organic Search,APAC
C09215,Core Works,2024-02-18,India,Marketing,Medium,Referral,APAC
C09216,Vertex Solutions,2024-01-19,Australia,Retail,Small,Paid Search,APAC
C09217,Next Technologies,2024-11-30,USA,Healthcare,Large,Referral,North America
C09218,Digital Labs,2025-06-11,India,Manufacturing,Small,Sales,APAC
C09219,Blue Labs,2024-11-24,India,Retail,Small,Organic Search,APAC
C09220,Fusion Works,2024-11-16,USA,Retail,Small,Paid Search,North America
C09221,Fusion Labs,2024-12-15,India,Professional Services,Small,Organic Search,APAC
C09222,Blue Solutions,2025-04-12,Australia,Retail,Medium,Organic Search,APAC
C09223,Fusion Group,2024-06-24,USA,Finance,Small,Paid Search,North America
C09224,Apex Analytics,2025-09-07,USA,Healthcare,Small,Referral,North America
C09225,Core Technologies,2025-01-18,Germany,Finance,Large,Paid Search,Europe
C09226,Blue Group,2025-06-01,Singapore,Healthcare,Medium,Referral,APAC
C09227,Vertex Systems,2025-05-28,India,Finance,Large,Paid Search,APAC
C09228,Summit Technologies,2024-03-22,Singapore,Healthcare,Small,Email Marketing,APAC
C09229,Vertex Analytics,2025-09-19,India,Technology,Small,Sales,APAC
C09230,Digital Group,2024-02-05,Other,Technology,Small,Organic Search,Other
C09231,Next Systems,2024-03-16,India,Technology,Small,Paid Search,APAC
C09232,Nova Analytics,2025-03-15,UK,Finance,Small,Organic Search,Europe
C09233,Prime Networks,2025-10-31,UK,Manufacturing,Large,Paid Search,Europe
C09234,Summit Technologies,2024-12-20,Canada,Marketing,Small,Organic Search,North America
C09235,Digital Technologies,2025-03-08,USA,Marketing,Medium,Email Marketing,North America
C09236,Apex Software,2025-08-06,USA,Retail,Small,Organic Search,North America
C09237,Prime Works,2024-07-03,USA,Healthcare,Medium,Organic Search,North America
C09238,Digital Labs,2024-11-22,USA,Technology,Small,Paid Search,North America
C09239,Fusion Solutions,2024-06-23,USA,Technology,Small,Partner,North America
C09240,Vertex Solutions,2024-12-05,India,Retail,Small,Organic Search,APAC
C09241,Fusion Solutions,2024-06-15,India,Retail,Small,Paid Search,APAC
C09242,Core Services,2025-02-02,UK,Manufacturing,Small,Referral,Europe
C09243,Vertex Services,2025-05-19,USA,Technology,Large,Paid Search,North America
C09244,Summit Networks,2024-03-31,USA,Technology,Small,Organic Search,North America
C09245,Bright Works,2025-05-24,India,Professional Services,Small,Email Marketing,APAC
C09246,Core Networks,2024-03-08,USA,Professional Services,Small,Paid Social,North America
C09247,Next Software,2024-04-10,Other,Finance,Small,Paid Search,Other
C09248,Digital Services,2025-10-17,India,Finance,Small,Email Marketing,APAC
C09249,Bright Works,2024-10-06,UK,Technology,Small,Referral,Europe
C09250,Prime Works,2025-11-01,Germany,Technology,Medium,Referral,Europe
C09251,Fusion Group,2025-09-03,USA,Other,Medium,Organic Search,North America
C09252,Fusion Systems,2025-11-14,India,Finance,Medium,Organic Search,APAC
C09253,Prime Networks,2025-11-17,India,Manufacturing,Large,Organic Search,APAC
C09254,Prime Analytics,2024-11-03,USA,Technology,Medium,Organic Search,North America
C09255,Blue Technologies,2024-04-15,USA,Professional Services,Large,Paid Search,North America
C09256,Fusion Networks,2025-06-18,USA,Professional Services,Enterprise,Paid Search,North America
C09257,Core Technologies,2025-02-17,Germany,Retail,Medium,Organic Search,Europe
C09258,Vertex Technologies,2025-01-21,USA,Technology,Small,Sales,North America
C09259,Prime Solutions,2024-07-11,UK,Retail,Small,Organic Search,Europe
C09260,Bright Software,2025-04-05,India,Technology,Medium,Referral,APAC
C09261,Next Systems,2024-11-23,India,Retail,Large,Partner,APAC
C09262,Bright Labs,2024-09-04,UK,Manufacturing,Medium,Organic Search,Europe
C09263,Summit Analytics,2025-11-30,India,Retail,Small,Sales,APAC
C09264,Fusion Group,2025-09-28,Other,Healthcare,Enterprise,Organic Search,Other
C09265,Nova Analytics,2024-01-26,USA,Education,Small,Sales,North America
C09266,Fusion Analytics,2025-05-16,USA,Finance,Small,Organic Search,North America
C09267,Next Labs,2025-01-07,India,Technology,Medium,Referral,APAC
C09268,Cloud Labs,2025-03-16,Germany,Professional Services,Small,Referral,Europe
C09269,Nova Works,2025-06-25,Australia,Technology,Medium,Organic Search,APAC
C09270,Core Software,2025-04-04,Germany,Marketing,Large,Sales,Europe
C09271,Vertex Networks,2025-03-21,India,Education,Medium,Paid Social,APAC
C09272,Summit Analytics,2024-05-04,USA,Technology,Small,Referral,North America
C09273,Vertex Networks,2025-08-27,UK,Healthcare,Small,Partner,Europe
C09274,Prime Systems,2025-07-21,Canada,Finance,Medium,Organic Search,North America
C09275,Nova Group,2025-10-10,Australia,Retail,Small,Organic Search,APAC
C09276,Blue Systems,2024-08-09,UK,Other,Small,Partner,Europe
C09277,Bright Systems,2025-01-20,India,Manufacturing,Medium,Organic Search,APAC
C09278,Next Labs,2025-11-24,USA,Technology,Small,Organic Search,North America
C09279,Nova Solutions,2024-12-10,Other,Manufacturing,Enterprise,Paid Search,Other
C09280,Summit Group,2025-06-16,USA,Marketing,Small,Paid Social,North America
C09281,Fusion Labs,2025-02-16,USA,Marketing,Medium,Referral,North America
C09282,Core Software,2024-03-15,USA,Other,Medium,Sales,North America
C09283,Cloud Systems,2025-04-04,India,Healthcare,Large,Referral,APAC
C09284,Summit Group,2025-04-24,Singapore,Professional Services,Small,Partner,APAC
C09285,Fusion Software,2024-04-28,USA,Manufacturing,Large,Sales,North America
C09286,Cloud Analytics,2024-07-21,India,Technology,Medium,Organic Search,APAC
C09287,Digital Analytics,2024-11-06,Germany,Retail,Small,Paid Social,Europe
C09288,Blue Labs,2024-03-03,Australia,Finance,Small,Organic Search,APAC
C09289,Blue Technologies,2025-06-06,Germany,Finance,Large,Organic Search,Europe
C09290,Fusion Software,2024-03-07,USA,Healthcare,Small,Paid Search,North America
C09291,Digital Works,2025-08-13,Canada,Healthcare,Medium,Paid Search,North America
C09292,Prime Services,2024-12-22,Canada,Manufacturing,Medium,Organic Search,North America
C09293,Nova Services,2024-07-16,UK,Professional Services,Medium,Referral,Europe
C09294,Digital Works,2024-09-16,Other,Technology,Large,Organic Search,Other
C09295,Prime Systems,2025-06-10,USA,Retail,Medium,Referral,North America
C09296,Digital Networks,2025-08-14,USA,Manufacturing,Medium,Sales,North America
C09297,Prime Technologies,2025-02-01,Other,Education,Small,Partner,Other
C09298,Bright Group,2025-05-06,Canada,Healthcare,Medium,Email Marketing,North America
C09299,Vertex Software,2024-04-29,USA,Professional Services,Medium,Paid Search,North America
C09300,Fusion Group,2025-10-03,Other,Finance,Medium,Organic Search,Other
C09301,Bright Labs,2025-09-29,USA,Healthcare,Medium,Paid Social,North America
C09302,Vertex Group,2025-04-19,USA,Finance,Medium,Paid Search,North America
C09303,Cloud Services,2025-09-13,Other,Other,Enterprise,Organic Search,Other
C09304,Next Works,2024-10-19,USA,Education,Small,Organic Search,North America
C09305,Prime Networks,2024-04-14,USA,Finance,Small,Sales,North America
C09306,Summit Works,2024-02-19,UK,Education,Small,Sales,Europe
C09307,Blue Software,2025-06-28,India,Retail,Large,Paid Search,APAC
C09308,Nova Systems,2024-04-04,USA,Retail,Medium,Organic Search,North America
C09309,Digital Labs,2024-12-02,India,Other,Medium,Organic Search,APAC
C09310,Apex Solutions,2024-09-30,India,Manufacturing,Large,Referral,APAC
C09311,Fusion Software,2024-12-09,USA,Healthcare,Enterprise,Paid Social,North America
C09312,Prime Services,2024-03-16,USA,Marketing,Medium,Paid Search,North America
C09313,Fusion Works,2024-10-31,India,Other,Medium,Referral,APAC
C09314,Digital Works,2025-07-26,USA,Healthcare,Small,Organic Search,North America
C09315,Next Technologies,2024-08-04,USA,Retail,Small,Email Marketing,North America
C09316,Prime Labs,2025-01-19,India,Finance,Medium,Paid Search,APAC
C09317,Blue Technologies,2025-09-04,India,Retail,Medium,Referral,APAC
C09318,Bright Systems,2025-04-21,India,Retail,Medium,Referral,APAC
C09319,Nova Networks,2025-08-16,India,Retail,Large,Partner,APAC
C09320,Apex Technologies,2025-05-01,USA,Marketing,Small,Organic Search,North America
C09321,Next Technologies,2025-02-25,USA,Education,Small,Organic Search,North America
C09322,Apex Services,2025-03-17,Other,Healthcare,Large,Paid Social,Other
C09323,Vertex Services,2025-09-20,UK,Technology,Large,Email Marketing,Europe
C09324,Nova Technologies,2025-02-06,USA,Manufacturing,Small,Sales,North America
C09325,Core Group,2024-06-08,Singapore,Marketing,Large,Sales,APAC
C09326,Core Systems,2024-06-03,India,Healthcare,Medium,Partner,APAC
C09327,Digital Systems,2025-02-27,USA,Retail,Medium,Organic Search,North America
C09328,Bright Services,2024-08-11,India,Manufacturing,Small,Organic Search,APAC
C09329,Summit Software,2025-07-05,India,Other,Medium,Partner,APAC
C09330,Digital Services,2024-06-19,USA,Retail,Medium,Organic Search,North America
C09331,Fusion Analytics,2025-10-18,Singapore,Retail,Large,Paid Search,APAC
C09332,Vertex Systems,2025-06-17,Other,Education,Large,Paid Search,Other
C09333,Core Networks,2024-02-21,USA,Manufacturing,Medium,Paid Social,North America
C09334,Core Labs,2024-04-13,USA,Marketing,Small,Paid Social,North America
C09335,Core Analytics,2024-07-15,India,Education,Small,Organic Search,APAC
C09336,Summit Group,2025-04-17,USA,Professional Services,Small,Paid Social,North America
C09337,Vertex Solutions,2025-02-02,USA,Finance,Medium,Paid Social,North America
C09338,Fusion Software,2025-03-02,Other,Marketing,Large,Partner,Other
C09339,Bright Services,2024-11-08,Germany,Marketing,Medium,Paid Search,Europe
C09340,Next Software,2025-03-01,USA,Retail,Medium,Referral,North America
C09341,Fusion Analytics,2024-06-30,USA,Finance,Large,Paid Search,North America
C09342,Cloud Systems,2025-05-25,India,Marketing,Small,Organic Search,APAC
C09343,Bright Networks,2024-07-02,Canada,Manufacturing,Small,Paid Social,North America
C09344,Summit Group,2025-10-25,USA,Retail,Enterprise,Organic Search,North America
C09345,Prime Solutions,2024-07-31,Australia,Professional Services,Medium,Partner,APAC
C09346,Fusion Solutions,2024-09-26,India,Healthcare,Small,Sales,APAC
C09347,Core Services,2024-06-24,USA,Retail,Small,Organic Search,North America
C09348,Blue Works,2024-10-25,India,Technology,Medium,Paid Social,APAC
C09349,Fusion Systems,2025-10-28,Germany,Healthcare,Small,Paid Search,Europe
C09350,Blue Services,2025-06-08,USA,Education,Enterprise,Paid Social,North America
C09351,Next Software,2024-04-11,UK,Retail,Enterprise,Paid Search,Europe
C09352,Digital Networks,2024-02-13,Germany,Retail,Small,Organic Search,Europe
C09353,Blue Networks,2024-04-17,UK,Finance,Small,Organic Search,Europe
C09354,Fusion Systems,2025-07-31,India,Marketing,Small,Organic Search,APAC
C09355,Apex Technologies,2024-03-19,USA,Marketing,Enterprise,Paid Social,North America
C09356,Nova Group,2025-11-01,Australia,Technology,Small,Organic Search,APAC
C09357,Bright Services,2025-04-21,USA,Retail,Large,Referral,North America
C09358,Prime Technologies,2025-08-16,USA,Healthcare,Medium,Paid Search,North America
C09359,Apex Software,2024-11-30,USA,Technology,Small,Paid Search,North America
C09360,Nova Software,2024-06-03,USA,Professional Services,Small,Partner,North America
C09361,Fusion Services,2024-02-09,Canada,Marketing,Small,Organic Search,North America
C09362,Next Software,2025-03-09,USA,Finance,Small,Partner,North America
