subscription_id,customer_id,plan_id,start_date,end_date,billing_cycle,monthly_price,subscription_status
S011271,C09279,P04,2024-12-10,,Annual,399.0,Active
S011272,C09280,P01,2025-06-16,2025-09-23,Monthly,29.0,Cancelled
S011273,C09281,P02,2025-02-16,,Monthly,79.0,Active
S011274,C09282,P03,2024-03-15,,Monthly,149.0,Active
S011275,C09283,P03,2025-04-04,,Monthly,149.0,Active
S011276,C09284,P02,2025-04-24,,Monthly,79.0,Active
S011277,C09285,P03,2024-04-28,,Monthly,149.0,Active
S011278,C09286,P03,2024-07-21,,Monthly,149.0,Active
S011279,C09287,P01,2024-11-06,,Monthly,29.0,Active
S011280,C09287,P02,2025-09-10,,Monthly,79.0,Active
S011281,C09287,P03,2025-12-28,,Monthly,149.0,Active
S011282,C09288,P02,2024-03-03,,Monthly,79.0,Active
S011283,C09289,P02,2025-06-06,2025-12-30,Annual,79.0,Cancelled
S011284,C09290,P01,2024-03-07,,Monthly,29.0,Active
S011285,C09291,P02,2025-08-13,,Monthly,79.0,Active
S011286,C09292,P03,2024-12-22,,Annual,149.0,Active
S011287,C09293,P02,2024-07-16,,Monthly,79.0,Active
S011288,C09294,P04,2024-09-16,,Monthly,399.0,Active
S011289,C09295,P02,2025-06-10,,Monthly,79.0,Active
S011290,C09295,P03,2025-11-18,,Monthly,149.0,Active
S011291,C09296,P02,2025-08-14,,Annual,79.0,Active
S011292,C09297,P01,2025-02-01,2025-09-22,Annual,29.0,Cancelled
S011293,C09298,P03,2025-05-06,,Annual,149.0,Active
S011294,C09299,P03,2024-04-29,,Monthly,149.0,Active
S011295,C09300,P02,2025-10-03,,Monthly,79.0,Active
S011296,C09301,P01,2025-09-29,,Annual,29.0,Active
S011297,C09302,P03,2025-04-19,2025-11-29,Monthly,149.0,Cancelled
S011298,C09303,P04,2025-09-13,,Annual,399.0,Active
S011299,C09304,P03,2024-10-19,,Annual,149.0,Active
S011300,C09305,P03,2024-04-14,,Annual,149.0,Active
S011301,C09306,P01,2024-02-19,,Monthly,29.0,Active
S011302,C09307,P02,2025-06-28,,Annual,79.0,Active
S011303,C09307,P03,2025-11-23,,Monthly,149.0,Active
S011304,C09308,P03,2024-04-04,,Monthly,149.0,Active
S011305,C09309,P01,2024-12-02,,Monthly,29.0,Active
S011306,C09309,P02,2025-11-24,,Annual,79.0,Active
S011307,C09309,P03,2025-12-31,,Monthly,149.0,Active
S011308,C09310,P03,2024-09-30,,Monthly,149.0,Active
S011309,C09310,P02,2025-02-24,,Monthly,79.0,Active
S011310,C09311,P03,2024-12-09,,Monthly,149.0,Active
S011311,C09312,P01,2024-03-16,,Annual,29.0,Active
S011312,C09312,P01,2025-02-14,,Annual,29.0,Active
S011313,C09313,P03,2024-10-31,,Monthly,149.0,Active
S011314,C09314,P01,2025-07-26,,Monthly,29.0,Active
S011315,C09315,P03,2024-08-04,2025-01-28,Monthly,149.0,Cancelled
S011316,C09316,P01,2025-01-19,,Annual,29.0,Active
S011317,C09317,P01,2025-09-04,,Annual,29.0,Active
S011318,C09318,P01,2025-04-21,,Monthly,29.0,Active
S011319,C09318,P02,2025-09-18,,Monthly,79.0,Active
S011320,C09319,P02,2025-08-16,,Monthly,79.0,Active
S011321,C09320,P02,2025-05-01,,Annual,79.0,Active
S011322,C09321,P01,2025-02-25,,Monthly,29.0,Active
S011323,C09322,P03,2025-03-17,2025-11-16,Monthly,149.0,Cancelled
S011324,C09323,P03,2025-09-20,,Annual,149.0,Active
S011325,C09324,P03,2025-02-06,,Annual,149.0,Active
S011326,C09325,P02,2024-06-08,,Monthly,79.0,Active
S011327,C09325,P01,2025-07-27,,Monthly,29.0,Active
S011328,C09326,P01,2024-06-03,2024-12-29,Monthly,29.0,Cancelled
S011329,C09326,P02,2024-12-29,2025-01-31,Monthly,79.0,Cancelled
S011330,C09327,P02,2025-02-27,,Monthly,79.0,Active
S011331,C09328,P03,2024-08-11,,Annual,149.0,Active
S011332,C09328,P02,2025-08-04,,Monthly,79.0,Active
S011333,C09329,P02,2025-07-05,,Monthly,79.0,Active
S011334,C09330,P01,2024-06-19,,Monthly,29.0,Active
S011335,C09331,P03,2025-10-18,2025-12-28,Monthly,149.0,Cancelled
S011336,C09332,P04,2025-06-17,,Monthly,399.0,Active
S011337,C09333,P01,2024-02-21,,Monthly,29.0,Active
S011338,C09334,P02,2024-04-13,,Monthly,79.0,Active
S011339,C09335,P03,2024-07-15,2025-12-09,Monthly,149.0,Cancelled
S011340,C09336,P02,2025-04-17,,Monthly,79.0,Active
S011341,C09337,P01,2025-02-02,,Annual,29.0,Active
S011342,C09338,P04,2025-03-02,2025-09-05,Monthly,399.0,Cancelled
S011343,C09339,P01,2024-11-08,2025-08-17,Monthly,29.0,Cancelled
S011344,C09340,P03,2025-03-01,,Monthly,149.0,Active
S011345,C09341,P04,2024-06-30,,Monthly,399.0,Active
S011346,C09342,P01,2025-05-25,,Monthly,29.0,Active
S011347,C09343,P02,2024-07-02,,Annual,79.0,Active
S011348,C09344,P03,2025-10-25,,Monthly,149.0,Active
S011349,C09345,P01,2024-07-31,2025-04-03,Monthly,29.0,Cancelled
S011350,C09346,P01,2024-09-26,,Monthly,29.0,Active
S011351,C09347,P01,2024-06-24,,Monthly,29.0,Active
S011352,C09348,P02,2024-10-25,2025-02-26,Monthly,79.0,Cancelled
S011353,C09348,P03,2025-02-26,2025-06-20,Monthly,149.0,Cancelled
S011354,C09349,P01,2025-10-28,2025-12-28,Annual,29.0,Cancelled
S011355,C09350,P04,2025-06-08,,Monthly,399.0,Active
S011356,C09351,P04,2024-04-11,,Monthly,399.0,Active
S011357,C09352,P02,2024-02-13,,Monthly,79.0,Active
S011358,C09352,P01,2025-05-20,,Monthly,29.0,Active
S011359,C09352,P02,2025-10-24,,Annual,79.0,Active
S011360,C09353,P02,2024-04-17,,Monthly,79.0,Active
S011361,C09354,P03,2025-07-31,,Monthly,149.0,Active
S011362,C09355,P04,2024-03-19,,Annual,399.0,Active
S011363,C09356,P01,2025-11-01,,Annual,29.0,Active
S011364,C09357,P02,2025-04-21,,Monthly,79.0,Active
S011365,C09357,P03,2025-08-03,,Monthly,149.0,Active
S011366,C09358,P02,2025-08-16,,Monthly,79.0,Active
S011367,C09359,P01,2024-11-30,2025-11-09,Monthly,29.0,Cancelled
S011368,C09360,P03,2024-06-03,,Monthly,149.0,Active
S011369,C09361,P02,2024-02-09,,Annual,79.0,Active
S011370,C09362,P03,2025-03-09,,Monthly,149.0,Active
S011371,C09363,P04,2024-04-09,,Annual,399.0,Active
S011372,C09363,P04,2025-12-23,,Annual,399.0,Active
S011373,C09364,P02,2024-09-13,,Monthly,79.0,Active
S011374,C09365,P01,2024-10-09,,Monthly,29.0,Active
S011375,C09366,P02,2025-04-03,,Monthly,79.0,Active
S011376,C09367,P01,2024-03-23,,Monthly,29.0,Active
S011377,C09368,P02,2025-01-30,2025-10-14,Monthly,79.0,Cancelled
S011378,C09369,P02,2024-08-01,,Monthly,79.0,Active
S011379,C09370,P03,2024-12-17,,Monthly,149.0,Active
S011380,C09371,P03,2025-08-12,,Monthly,149.0,Active
S011381,C09372,P01,2025-10-05,,Monthly,29.0,Active
S011382,C09373,P03,2025-08-03,2025-12-01,Annual,149.0,Cancelled
S011383,C09374,P01,2024-08-06,,Annual,29.0,Active
S011384,C09375,P02,2024-01-12,,Monthly,79.0,Active
S011385,C09376,P02,2024-09-10,,Monthly,79.0,Active
S011386,C09377,P03,2024-01-25,,Monthly,149.0,Active
S011387,C09378,P03,2024-07-13,,Monthly,149.0,Active
S011388,C09379,P01,2024-08-04,,Monthly,29.0,Active
S011389,C09380,P01,2025-11-05,,Monthly,29.0,Active
S011390,C09381,P02,2024-06-15,,Monthly,79.0,Active
S011391,C09382,P02,2024-10-08,,Monthly,79.0,Active
S011392,C09383,P03,2025-08-22,2025-12-28,Monthly,149.0,Cancelled
S011393,C09384,P03,2024-03-09,,Monthly,149.0,Active
S011394,C09385,P03,2025-07-23,2025-10-09,Monthly,149.0,Cancelled
S011395,C09386,P02,2025-07-15,,Monthly,79.0,Active
S011396,C09387,P01,2024-09-07,,Monthly,29.0,Active
S011397,C09387,P02,2025-01-23,,Monthly,79.0,Active
S011398,C09388,P01,2025-02-28,2025-05-30,Annual,29.0,Cancelled
S011399,C09389,P02,2024-05-11,,Monthly,79.0,Active
S011400,C09390,P02,2024-08-05,,Monthly,79.0,Active
S011401,C09391,P02,2024-04-23,,Annual,79.0,Active
S011402,C09391,P03,2025-03-17,,Monthly,149.0,Active
S011403,C09392,P02,2025-04-26,,Monthly,79.0,Active
S011404,C09393,P04,2025-11-09,,Annual,399.0,Active
S011405,C09394,P03,2025-04-15,,Monthly,149.0,Active
S011406,C09395,P04,2025-06-27,,Monthly,399.0,Active
S011407,C09395,P03,2025-10-11,,Monthly,149.0,Active
S011408,C09396,P01,2024-05-23,,Monthly,29.0,Active
S011409,C09397,P01,2024-08-28,,Monthly,29.0,Active
S011410,C09398,P01,2025-06-26,,Monthly,29.0,Active
S011411,C09399,P02,2025-06-02,,Monthly,79.0,Active
S011412,C09400,P01,2024-10-11,,Monthly,29.0,Active
S011413,C09401,P01,2025-08-02,,Monthly,29.0,Active
S011414,C09402,P01,2025-02-15,2025-09-25,Monthly,29.0,Cancelled
S011415,C09403,P03,2025-03-10,,Monthly,149.0,Active
S011416,C09403,P04,2025-09-10,,Monthly,399.0,Active
S011417,C09404,P02,2024-01-14,2024-04-27,Monthly,79.0,Cancelled
S011418,C09404,P01,2024-04-27,2024-12-04,Annual,29.0,Cancelled
S011419,C09405,P02,2024-05-06,,Monthly,79.0,Active
S011420,C09406,P02,2024-03-05,2025-06-03,Monthly,79.0,Cancelled
S011421,C09407,P02,2024-08-16,2025-07-06,Monthly,79.0,Cancelled
S011422,C09408,P04,2024-06-04,,Monthly,399.0,Active
S011423,C09409,P03,2024-12-07,,Monthly,149.0,Active
S011424,C09410,P01,2024-03-28,2025-09-09,Monthly,29.0,Cancelled
S011425,C09411,P02,2024-10-27,,Monthly,79.0,Active
S011426,C09412,P03,2024-03-31,,Annual,149.0,Active
S011427,C09413,P01,2024-01-31,,Monthly,29.0,Active
S011428,C09414,P01,2024-12-15,,Annual,29.0,Active
S011429,C09415,P01,2025-07-28,,Monthly,29.0,Active
S011430,C09416,P01,2024-12-12,,Monthly,29.0,Active
S011431,C09417,P02,2024-12-03,,Annual,79.0,Active
S011432,C09418,P01,2025-11-13,,Annual,29.0,Active
S011433,C09419,P04,2025-01-08,,Monthly,399.0,Active
S011434,C09420,P01,2024-12-26,,Monthly,29.0,Active
S011435,C09421,P02,2024-08-20,2025-04-11,Monthly,79.0,Cancelled
S011436,C09422,P02,2025-11-23,,Annual,79.0,Active
S011437,C09423,P02,2024-10-28,,Annual,79.0,Active
S011438,C09423,P03,2025-05-17,,Monthly,149.0,Active
S011439,C09424,P04,2025-08-13,,Monthly,399.0,Active
S011440,C09425,P02,2025-08-12,,Monthly,79.0,Active
S011441,C09426,P03,2025-04-29,2025-07-30,Monthly,149.0,Cancelled
S011442,C09427,P02,2025-01-21,,Annual,79.0,Active
S011443,C09428,P02,2024-03-23,2024-08-20,Monthly,79.0,Cancelled
S011444,C09429,P01,2025-07-05,,Annual,29.0,Active
S011445,C09430,P03,2025-07-03,,Monthly,149.0,Active
S011446,C09431,P01,2024-05-27,,Monthly,29.0,Active
S011447,C09431,P01,2025-11-09,,Annual,29.0,Active
S011448,C09431,P02,2025-12-31,,Annual,79.0,Active
S011449,C09432,P02,2025-09-18,,Annual,79.0,Active
S011450,C09433,P02,2025-06-14,,Annual,79.0,Active
S011451,C09434,P02,2024-10-24,,Monthly,79.0,Active
S011452,C09434,P03,2025-03-13,,Monthly,149.0,Active
S011453,C09435,P01,2024-09-01,,Monthly,29.0,Active
S011454,C09436,P03,2024-09-05,,Monthly,149.0,Active
S011455,C09437,P02,2025-07-12,2025-10-25,Monthly,79.0,Cancelled
S011456,C09438,P04,2025-07-28,,Monthly,399.0,Active
S011457,C09439,P03,2025-10-01,2025-12-02,Monthly,149.0,Cancelled
S011458,C09440,P02,2024-02-28,2024-08-23,Monthly,79.0,Cancelled
S011459,C09441,P02,2025-08-06,,Annual,79.0,Active
S011460,C09442,P01,2024-04-08,,Annual,29.0,Active
S011461,C09443,P02,2024-01-26,,Annual,79.0,Active
S011462,C09443,P03,2024-10-18,,Monthly,149.0,Active
S011463,C09443,P04,2025-03-16,,Annual,399.0,Active
S011464,C09444,P01,2025-09-20,,Monthly,29.0,Active
S011465,C09445,P02,2025-04-06,,Monthly,79.0,Active
S011466,C09445,P03,2025-07-27,,Monthly,149.0,Active
S011467,C09446,P03,2024-08-25,,Monthly,149.0,Active
S011468,C09447,P03,2024-06-30,2024-12-21,Annual,149.0,Cancelled
S011469,C09448,P02,2025-09-12,,Monthly,79.0,Active
S011470,C09449,P04,2025-09-24,,Monthly,399.0,Active
S011471,C09450,P02,2024-07-18,,Monthly,79.0,Active
S011472,C09451,P03,2024-09-07,,Annual,149.0,Active
S011473,C09451,P04,2025-12-26,,Monthly,399.0,Active
S011474,C09451,P03,2025-12-31,,Monthly,149.0,Active
S011475,C09452,P02,2024-05-05,,Monthly,79.0,Active
S011476,C09453,P02,2024-09-19,2025-04-08,Annual,79.0,Cancelled
S011477,C09454,P03,2024-02-03,,Monthly,149.0,Active
S011478,C09454,P04,2025-11-01,,Monthly,399.0,Active
S011479,C09455,P02,2024-06-05,2024-11-10,Monthly,79.0,Cancelled
S011480,C09456,P02,2024-03-16,2024-12-29,Monthly,79.0,Cancelled
S011481,C09457,P02,2025-09-04,,Monthly,79.0,Active
S011482,C09458,P03,2025-07-24,,Monthly,149.0,Active
S011483,C09459,P03,2025-02-05,,Monthly,149.0,Active
S011484,C09460,P03,2024-02-09,,Monthly,149.0,Active
S011485,C09460,P02,2025-06-29,,Annual,79.0,Active
S011486,C09461,P01,2024-04-01,,Annual,29.0,Active
S011487,C09461,P02,2025-03-01,,Monthly,79.0,Active
S011488,C09462,P03,2024-11-01,,Annual,149.0,Active
S011489,C09463,P03,2024-03-11,,Monthly,149.0,Active
S011490,C09464,P02,2025-11-18,,Monthly,79.0,Active
S011491,C09465,P03,2024-08-26,,Monthly,149.0,Active
S011492,C09465,P02,2025-02-23,,Monthly,79.0,Active
S011493,C09466,P03,2024-04-12,2025-01-05,Annual,149.0,Cancelled
S011494,C09467,P03,2025-09-01,,Annual,149.0,Active
S011495,C09468,P03,2024-03-02,,Annual,149.0,Active
S011496,C09469,P01,2024-02-17,,Annual,29.0,Active
S011497,C09470,P03,2025-05-28,,Annual,149.0,Active
S011498,C09470,P04,2025-09-09,,Annual,399.0,Active
S011499,C09471,P02,2025-02-12,,Monthly,79.0,Active
S011500,C09472,P03,2024-09-25,,Monthly,149.0,Active
S011501,C09473,P01,2024-10-05,,Monthly,29.0,Active
S011502,C09474,P04,2025-05-21,,Monthly,399.0,Active
S011503,C09475,P04,2024-02-18,,Annual,399.0,Active
S011504,C09476,P01,2024-04-10,,Monthly,29.0,Active
S011505,C09477,P03,2025-02-28,2025-10-27,Monthly,149.0,Cancelled
S011506,C09478,P02,2024-06-13,,Monthly,79.0,Active
S011507,C09479,P02,2024-11-26,,Monthly,79.0,Active
S011508,C09480,P01,2025-09-11,,Monthly,29.0,Active
S011509,C09481,P02,2025-06-30,,Monthly,79.0,Active
S011510,C09481,P01,2025-12-25,,Annual,29.0,Active
S011511,C09482,P01,2024-06-22,,Monthly,29.0,Active
S011512,C09482,P02,2025-04-11,,Monthly,79.0,Active
S011513,C09482,P01,2025-11-21,,Monthly,29.0,Active
S011514,C09483,P03,2025-05-24,,Monthly,149.0,Active
S011515,C09484,P01,2024-03-29,,Annual,29.0,Active
S011516,C09485,P01,2024-02-17,,Monthly,29.0,Active
S011517,C09486,P01,2025-02-27,,Monthly,29.0,Active
S011518,C09486,P02,2025-06-09,,Monthly,79.0,Active
S011519,C09487,P02,2025-10-20,,Monthly,79.0,Active
S011520,C09488,P02,2025-11-03,,Monthly,79.0,Active
S011521,C09489,P04,2025-10-10,,Annual,399.0,Active
S011522,C09490,P01,2024-12-04,,Monthly,29.0,Active
S011523,C09491,P02,2024-07-23,,Monthly,79.0,Active
S011524,C09492,P02,2025-08-11,2025-12-20,Annual,79.0,Cancelled
S011525,C09493,P03,2024-09-29,,Monthly,149.0,Active
S011526,C09494,P04,2024-02-11,2024-07-30,Monthly,399.0,Cancelled
S011527,C09494,P03,2024-07-30,2024-08-30,Monthly,149.0,Cancelled
S011528,C09495,P01,2025-11-22,,Monthly,29.0,Active
S011529,C09496,P03,2025-01-26,,Annual,149.0,Active
S011530,C09497,P02,2025-04-01,,Annual,79.0,Active
S011531,C09497,P03,2025-08-16,,Annual,149.0,Active
S011532,C09498,P02,2024-02-12,,Monthly,79.0,Active
S011533,C09498,P03,2025-08-27,,Monthly,149.0,Active
S011534,C09499,P02,2024-04-16,,Monthly,79.0,Active
S011535,C09500,P01,2025-07-12,,Monthly,29.0,Active
S011536,C09501,P03,2024-08-23,,Monthly,149.0,Active
S011537,C09502,P04,2024-12-15,,Monthly,399.0,Active
S011538,C09503,P02,2025-10-28,,Monthly,79.0,Active
S011539,C09504,P02,2024-07-30,,Monthly,79.0,Active
S011540,C09505,P01,2025-02-14,,Monthly,29.0,Active
S011541,C09506,P03,2025-11-14,,Monthly,149.0,Active
S011542,C09507,P03,2024-07-10,,Monthly,149.0,Active
S011543,C09508,P01,2024-03-30,2025-03-22,Annual,29.0,Cancelled
S011544,C09509,P01,2024-03-22,2024-06-29,Monthly,29.0,Cancelled
S011545,C09510,P01,2025-04-03,,Monthly,29.0,Active
S011546,C09511,P03,2025-08-05,,Annual,149.0,Active
S011547,C09512,P02,2024-09-25,,Monthly,79.0,Active
S011548,C09513,P02,2025-11-08,,Monthly,79.0,Active
S011549,C09514,P01,2025-11-09,,Monthly,29.0,Active
S011550,C09515,P02,2024-09-10,,Annual,79.0,Active
S011551,C09516,P03,2024-02-29,,Annual,149.0,Active
S011552,C09516,P04,2025-10-26,,Monthly,399.0,Active
S011553,C09517,P02,2024-06-01,,Monthly,79.0,Active
S011554,C09518,P02,2025-03-23,,Monthly,79.0,Active
S011555,C09519,P03,2025-07-07,,Monthly,149.0,Active
S011556,C09520,P02,2024-06-10,2025-11-26,Monthly,79.0,Cancelled
S011557,C09520,P03,2025-11-26,2025-12-07,Annual,149.0,Cancelled
S011558,C09520,P04,2025-12-07,2025-12-07,Annual,399.0,Cancelled
S011559,C09521,P01,2024-11-27,,Monthly,29.0,Active
S011560,C09522,P02,2024-07-28,,Annual,79.0,Active
S011561,C09523,P03,2025-07-15,2025-11-20,Monthly,149.0,Cancelled
S011562,C09524,P02,2025-11-01,,Monthly,79.0,Active
S011563,C09525,P03,2024-07-03,,Monthly,149.0,Active
S011564,C09526,P01,2024-10-14,,Monthly,29.0,Active
S011565,C09527,P02,2025-08-29,,Annual,79.0,Active
S011566,C09528,P02,2024-07-12,,Monthly,79.0,Active
S011567,C09528,P03,2025-12-12,,Monthly,149.0,Active
S011568,C09528,P02,2025-12-31,,Monthly,79.0,Active
S011569,C09529,P01,2025-05-19,,Annual,29.0,Active
S011570,C09530,P02,2025-06-22,,Monthly,79.0,Active
S011571,C09530,P03,2025-11-19,,Monthly,149.0,Active
S011572,C09531,P03,2025-07-08,,Annual,149.0,Active
S011573,C09532,P01,2024-04-02,,Monthly,29.0,Active
S011574,C09533,P01,2025-05-03,,Annual,29.0,Active
S011575,C09534,P02,2024-08-22,,Annual,79.0,Active
S011576,C09535,P02,2025-06-26,2025-10-01,Monthly,79.0,Cancelled
S011577,C09536,P03,2024-11-16,,Monthly,149.0,Active
S011578,C09537,P03,2025-03-24,,Monthly,149.0,Active
S011579,C09538,P01,2024-01-19,,Monthly,29.0,Active
S011580,C09539,P01,2024-12-29,,Monthly,29.0,Active
S011581,C09540,P03,2024-11-11,,Monthly,149.0,Active
S011582,C09541,P01,2025-03-15,,Monthly,29.0,Active
S011583,C09542,P03,2024-03-08,,Annual,149.0,Active
S011584,C09543,P02,2025-05-29,,Monthly,79.0,Active
S011585,C09544,P04,2025-01-14,,Monthly,399.0,Active
S011586,C09545,P02,2025-11-24,,Monthly,79.0,Active
S011587,C09546,P03,2025-05-13,,Monthly,149.0,Active
S011588,C09547,P01,2025-11-09,,Monthly,29.0,Active
S011589,C09548,P02,2025-09-18,,Monthly,79.0,Active
S011590,C09549,P02,2025-09-09,,Annual,79.0,Active
S011591,C09550,P01,2024-11-30,,Monthly,29.0,Active
S011592,C09551,P03,2024-04-06,,Monthly,149.0,Active
S011593,C09552,P01,2024-08-03,2024-11-14,Monthly,29.0,Cancelled
S011594,C09553,P02,2025-01-25,,Monthly,79.0,Active
S011595,C09554,P01,2025-05-22,2025-09-10,Monthly,29.0,Cancelled
S011596,C09555,P02,2024-06-14,,Monthly,79.0,Active
S011597,C09555,P01,2025-07-26,,Monthly,29.0,Active
S011598,C09555,P02,2025-11-08,,Monthly,79.0,Active
S011599,C09556,P02,2025-02-25,,Monthly,79.0,Active
S011600,C09557,P03,2025-04-26,,Monthly,149.0,Active
S011601,C09558,P03,2025-10-24,,Annual,149.0,Active
S011602,C09559,P03,2025-05-03,,Annual,149.0,Active
S011603,C09560,P01,2025-08-21,,Monthly,29.0,Active
S011604,C09561,P02,2024-11-03,,Monthly,79.0,Active
S011605,C09562,P01,2025-10-30,,Monthly,29.0,Active
S011606,C09563,P01,2024-09-04,2025-01-02,Monthly,29.0,Cancelled
S011607,C09564,P02,2024-07-02,,Monthly,79.0,Active
S011608,C09565,P03,2024-02-12,,Annual,149.0,Active
S011609,C09566,P01,2025-01-23,,Annual,29.0,Active
S011610,C09567,P03,2024-07-24,,Monthly,149.0,Active
S011611,C09568,P01,2025-05-10,,Annual,29.0,Active
S011612,C09569,P04,2024-02-05,,Annual,399.0,Active
S011613,C09569,P03,2024-05-18,,Monthly,149.0,Active
S011614,C09570,P02,2024-01-18,,Monthly,79.0,Active
S011615,C09571,P03,2024-04-22,,Monthly,149.0,Active
S011616,C09571,P04,2025-02-14,,Monthly,399.0,Active
S011617,C09571,P03,2025-08-01,,Annual,149.0,Active
S011618,C09572,P02,2024-02-23,,Monthly,79.0,Active
S011619,C09573,P01,2025-03-13,,Annual,29.0,Active
S011620,C09574,P01,2025-11-21,,Annual,29.0,Active
S011621,C09575,P04,2024-10-09,2025-08-24,Monthly,399.0,Cancelled
S011622,C09575,P03,2025-08-24,2025-11-01,Monthly,149.0,Cancelled
S011623,C09576,P02,2024-11-11,,Monthly,79.0,Active
S011624,C09577,P02,2024-08-08,,Monthly,79.0,Active
S011625,C09578,P01,2024-03-16,,Monthly,29.0,Active
S011626,C09579,P01,2025-09-17,,Annual,29.0,Active
S011627,C09580,P02,2025-07-07,,Monthly,79.0,Active
S011628,C09581,P02,2024-02-05,,Monthly,79.0,Active
S011629,C09582,P01,2025-04-10,,Monthly,29.0,Active
S011630,C09583,P02,2024-09-07,2025-03-09,Monthly,79.0,Cancelled
S011631,C09584,P03,2025-04-13,2025-08-09,Monthly,149.0,Cancelled
S011632,C09585,P01,2024-05-12,,Annual,29.0,Active
S011633,C09586,P03,2025-08-08,,Annual,149.0,Active
S011634,C09587,P04,2025-07-13,,Monthly,399.0,Active
S011635,C09588,P03,2024-12-12,,Monthly,149.0,Active
S011636,C09589,P02,2024-06-25,,Monthly,79.0,Active
S011637,C09590,P04,2025-10-01,,Monthly,399.0,Active
S011638,C09591,P04,2025-07-01,,Monthly,399.0,Active
S011639,C09592,P02,2024-10-19,,Monthly,79.0,Active
S011640,C09593,P01,2024-12-07,,Monthly,29.0,Active
S011641,C09593,P02,2025-05-07,,Monthly,79.0,Active
S011642,C09594,P02,2025-10-27,2025-12-26,Monthly,79.0,Cancelled
S011643,C09595,P02,2025-09-24,,Monthly,79.0,Active
S011644,C09596,P04,2024-05-06,,Monthly,399.0,Active
S011645,C09597,P03,2024-09-11,,Annual,149.0,Active
S011646,C09597,P02,2025-03-07,,Monthly,79.0,Active
S011647,C09598,P03,2024-09-03,,Monthly,149.0,Active
S011648,C09598,P04,2025-08-03,,Monthly,399.0,Active
S011649,C09598,P04,2025-12-16,,Monthly,399.0,Active
S011650,C09599,P01,2025-01-03,,Monthly,29.0,Active
S011651,C09599,P02,2025-05-04,,Monthly,79.0,Active
S011652,C09600,P01,2024-12-13,2025-03-03,Monthly,29.0,Cancelled
S011653,C09601,P01,2024-01-05,,Annual,29.0,Active
S011654,C09602,P03,2024-07-15,,Annual,149.0,Active
S011655,C09603,P02,2025-08-12,,Monthly,79.0,Active
S011656,C09604,P02,2025-08-04,,Monthly,79.0,Active
S011657,C09605,P01,2025-03-04,,Monthly,29.0,Active
S011658,C09606,P04,2025-04-04,,Monthly,399.0,Active
S011659,C09606,P03,2025-12-17,,Monthly,149.0,Active
S011660,C09607,P03,2025-08-31,,Monthly,149.0,Active
S011661,C09608,P02,2025-07-29,2025-11-04,Monthly,79.0,Cancelled
S011662,C09609,P02,2025-02-20,,Monthly,79.0,Active
S011663,C09610,P02,2025-03-16,,Monthly,79.0,Active
S011664,C09611,P02,2025-05-08,,Annual,79.0,Active
S011665,C09612,P02,2025-06-28,,Monthly,79.0,Active
S011666,C09613,P03,2025-06-10,,Monthly,149.0,Active
S011667,C09614,P02,2025-10-23,,Annual,79.0,Active
S011668,C09615,P02,2025-11-26,,Monthly,79.0,Active
